Date,High,Low,Open,Close,Volume
2020-01-01,25.0,21.049999237060547,24.049999237060547,22.75,2837781
2020-01-08,24.0,22.25,22.700000762939453,23.149999618530273,1167255
2020-01-15,24.75,22.450000762939453,23.850000381469727,23.399999618530273,1995317
2020-01-22,23.799999237060547,20.649999618530273,23.5,22.950000762939453,1048039
2020-01-29,23.649999618530273,21.649999618530273,23.0,22.799999237060547,747327
2020-02-05,23.299999237060547,20.75,23.299999237060547,21.350000381469727,482572
2020-02-12,21.799999237060547,20.600000381469727,21.600000381469727,20.75,478909
2020-02-19,21.850000381469727,20.75,21.100000381469727,21.299999237060547,406803
2020-02-26,21.299999237060547,18.100000381469727,20.649999618530273,19.399999618530273,1342454
2020-03-04,21.0,15.5,20.0,18.700000762939453,1360126
2020-03-11,19.649999618530273,14.0,18.600000381469727,14.75,2184281
2020-03-18,15.0,11.899999618530273,13.5,14.350000381469727,1730534
2020-03-25,15.100000381469727,12.699999809265137,14.850000381469727,13.449999809265137,1543401
2020-04-01,15.350000381469727,13.449999809265137,13.75,15.050000190734863,741423
2020-04-08,17.0,15.100000381469727,15.350000381469727,16.700000762939453,944751
2020-04-15,17.5,15.5,16.0,16.299999237060547,1054388
2020-04-22,17.5,15.399999618530273,16.799999237060547,17.450000762939453,1076123
2020-04-29,18.25,16.350000381469727,17.600000381469727,16.950000762939453,1413056
2020-05-06,21.0,16.700000762939453,17.100000381469727,20.049999237060547,2205427
2020-05-13,21.0,18.450000762939453,20.049999237060547,20.200000762939453,1125276
2020-05-20,21.200000762939453,19.700000762939453,20.5,20.25,980948
2020-05-27,22.0,18.649999618530273,21.0,21.850000381469727,1506581
2020-06-03,27.5,22.0,22.100000381469727,26.0,4681468
2020-06-10,29.0,23.950000762939453,26.899999618530273,25.549999237060547,4056934
2020-06-17,26.399999618530273,20.899999618530273,25.649999618530273,21.799999237060547,3481526
2020-06-24,22.850000381469727,20.149999618530273,21.799999237060547,20.299999237060547,4150682
2020-07-01,24.0,20.0,20.299999237060547,23.25,2405069
2020-07-08,24.700000762939453,22.0,23.350000381469727,23.149999618530273,962610
2020-07-15,24.350000381469727,23.0,23.5,24.0,1773257
2020-07-22,25.149999618530273,23.0,24.549999237060547,23.799999237060547,2033250
2020-07-29,27.5,22.0,23.799999237060547,25.549999237060547,3708575
2020-08-05,28.399999618530273,25.25,26.5,25.549999237060547,3186410
2020-08-12,26.200000762939453,23.5,25.649999618530273,23.850000381469727,1617736
2020-08-19,25.0,22.0,24.350000381469727,22.299999237060547,1048087
2020-08-26,23.399999618530273,21.0,22.299999237060547,22.100000381469727,1316762
2020-09-02,23.0,21.100000381469727,23.0,21.5,647672
2020-09-09,22.700000762939453,21.0,22.350000381469727,21.200000762939453,833859
2020-09-16,21.899999618530273,18.299999237060547,20.5,21.450000762939453,1651937
2020-09-23,22.700000762939453,21.0,21.200000762939453,21.799999237060547,1082920
2020-09-30,23.600000381469727,21.549999237060547,22.0,21.950000762939453,1569141
2020-10-07,23.0,21.0,22.049999237060547,22.75,1364159
2020-10-14,29.950000762939453,22.299999237060547,22.799999237060547,29.5,4699795
2020-10-21,32.0,25.200000762939453,29.649999618530273,27.649999618530273,2548138
2020-10-28,28.899999618530273,25.100000381469727,26.0,27.25,1861506
2020-11-04,29.25,25.899999618530273,28.0,28.799999237060547,1033124
2020-11-11,30.0,27.0,29.5,27.5,1106940
2020-11-18,28.0,25.0,27.5,25.950000762939453,803285
2020-11-24,27.0,25.049999237060547,26.5,26.299999237060547,853973
